INFO 2025-05-26 19:32:47,184 autoreload Watching for file changes with StatReloader
INFO 2025-05-26 20:10:05,032 basehttp "GET /admin/core/specialization/18/change/ HTTP/1.1" 200 15953
INFO 2025-05-26 20:10:05,051 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:08,383 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:10:08,402 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:09,512 basehttp "GET /admin/core/specialization/14/change/ HTTP/1.1" 200 15994
INFO 2025-05-26 20:10:09,531 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:11,551 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:10:11,570 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:12,832 basehttp "GET /admin/core/specialization/13/change/ HTTP/1.1" 200 15892
INFO 2025-05-26 20:10:12,850 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:14,150 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:10:14,169 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:15,100 basehttp "GET /admin/core/specialization/12/change/ HTTP/1.1" 200 15949
INFO 2025-05-26 20:10:15,120 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:17,217 basehttp "GET /admin/core/specialization/ HTTP/1.1" 200 17368
INFO 2025-05-26 20:10:17,235 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:18,297 basehttp "GET /admin/core/specialization/17/change/ HTTP/1.1" 200 15964
INFO 2025-05-26 20:10:18,315 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:27,380 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 20:10:37,482 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 15906
INFO 2025-05-26 20:10:37,501 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:10:39,582 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
INFO 2025-05-26 20:10:39,601 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:12:15,603 basehttp "GET /admin/core/cabinet/14/change/?_to_field=id HTTP/1.1" 200 15709
INFO 2025-05-26 20:12:15,622 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:12:21,512 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
INFO 2025-05-26 20:12:24,284 basehttp "GET /admin/core/cabinet/13/change/?_to_field=id HTTP/1.1" 200 15727
INFO 2025-05-26 20:12:24,295 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:12:27,196 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
INFO 2025-05-26 20:12:31,635 basehttp "GET /admin/core/cabinet/17/change/?_to_field=id HTTP/1.1" 200 15714
INFO 2025-05-26 20:12:31,654 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:12:35,764 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
INFO 2025-05-26 20:12:40,104 basehttp "GET /admin/core/cabinet/18/change/?_to_field=id HTTP/1.1" 200 15761
INFO 2025-05-26 20:12:40,122 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:12:42,911 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
INFO 2025-05-26 20:12:47,270 basehttp "GET /admin/core/cabinet/13/change/?_to_field=id HTTP/1.1" 200 15727
INFO 2025-05-26 20:12:47,290 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:12:55,282 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
INFO 2025-05-26 20:13:00,752 basehttp "GET /admin/core/cabinet/12/change/?_to_field=id HTTP/1.1" 200 15722
INFO 2025-05-26 20:13:00,773 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:13:04,329 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
INFO 2025-05-26 20:13:07,255 basehttp "GET /admin/core/cabinet/14/change/?_to_field=id HTTP/1.1" 200 15709
INFO 2025-05-26 20:13:07,274 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:13:09,514 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27424
